"record_id","atd_device_id","read_date","intersection_name","direction","movement","heavy_vehicle","volume","speed_average","speed_stddev","seconds_in_zone_average","seconds_in_zone_stddev","month","day","year","hour","minute","day_of_week","bin_duration"
"a17424857888a014b0205135cf596aeb","6808","2024-07-08T22:00:00.000","OLTORF ST / 4TH ST","WESTBOUND","LEFT TURN","false","4","5.5","3.873","12.575","21.629","7","8","2024","22","0","1","900"
"5ccc7c368cad602ed8e11c2cca2f7d9a","6808","2024-07-08T22:00:00.000","OLTORF ST / 4TH ST","WESTBOUND","LEFT TURN","true","3","3.333","3.055","6.3","10.566","7","8","2024","22","0","1","900"
"9e9df6fcf74349be1cfe90cf322446bf","6808","2024-07-08T22:00:00.000","OLTORF ST / 4TH ST","WESTBOUND","RIGHT TURN","true","1","5.0","0.0","5.1","0.0","7","8","2024","22","0","1","900"
"8bb09c1dc307bb2ec7d6fd3320d4220e","6808","2024-07-08T22:00:00.000","OLTORF ST / 4TH ST","WESTBOUND","THRU","false","8","7.625","1.923","18.287","24.469","7","8","2024","22","0","1","900"
"6739ac06fa4d43b366d6a3319f809396","6808","2024-07-08T22:00:00.000","OLTORF ST / 4TH ST","WESTBOUND","THRU","true","17","6.647","2.893","12.776","18.224","7","8","2024","22","0","1","900"
"ac132d026a5e97c88ad66629511c39ab","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","LEFT TURN","false","2","7.0","5.657","17.75","22.698","7","8","2024","21","45","1","900"
"a7dcec54dcc0c19288a14b50f3f36bda","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","LEFT TURN","true","1","11.0","0.0","37.8","0.0","7","8","2024","21","45","1","900"
"9b9595232ce4b514d61a4c074168ff37","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","RIGHT TURN","false","3","7.333","1.155","3.133","1.504","7","8","2024","21","45","1","900"
"b547dcbfe60c1a29e8dc1c7789d9277a","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","THRU","false","40","17.4","7.355","13.832","19.04","7","8","2024","21","45","1","900"
"0011f44cff8d21209d20b5c505335e35","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","THRU","true","7","15.857","4.298","22.857","26.965","7","8","2024","21","45","1","900"
"c0074ccc94351e5953c4e6f4296d1a14","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","LEFT TURN","false","1","14.0","0.0","6.5","0.0","7","8","2024","21","45","1","900"
"0e793aca86f0aed19f492b6626580b27","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","RIGHT TURN","false","5","4.8","4.087","7.42","5.023","7","8","2024","21","45","1","900"
"cabb5700948ef92e79fdb598fc0e66ca","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","RIGHT TURN","true","1","0.0","0.0","11.5","0.0","7","8","2024","21","45","1","900"
"060947103458838a740b0246c58e190c","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","SOUTHBOUND","LEFT TURN","false","1","7.0","0.0","1.4","0.0","7","8","2024","21","45","1","900"
"72ae5c6ea790cfd62a2654a0166d4a2f","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","SOUTHBOUND","LEFT TURN","true","1","10.0","0.0","1.3","0.0","7","8","2024","21","45","1","900"
"a85f46dfabb9ebc2a9d459e41f995978","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","LEFT TURN","false","1","2.0","0.0","12.0","0.0","7","8","2024","21","45","1","900"
"7fac47b56fbc3e55b2e2ed0c9849e6e7","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","LEFT TURN","true","2","11.5","0.707","4.0","0.707","7","8","2024","21","45","1","900"
"adb60b64035c5b9b498dea3c8f393575","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","RIGHT TURN","false","2","10.0","2.828","6.7","3.818","7","8","2024","21","45","1","900"
"ad2db8b547c6b54b08017d9982ba77d6","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","RIGHT TURN","true","1","12.0","0.0","2.8","0.0","7","8","2024","21","45","1","900"
"5de5f6d69492f972a4d53c1aea09ee16","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","THRU","false","43","23.419","11.255","10.977","21.517","7","8","2024","21","45","1","900"
"ed07e8648be43209a40ca248b3036e60","6653","2024-07-08T21:45:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","THRU","true","15","24.133","12.124","9.153","29.77","7","8","2024","21","45","1","900"
"90b831900db6c9f053e81a17075729c7","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","EASTBOUND","LEFT TURN","false","2","11.5","3.536","1.15","0.354","7","8","2024","21","45","1","900"
"863ded07d8839fafbac03a8e756eecae","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","EASTBOUND","LEFT TURN","true","1","8.0","0.0","0.6","0.0","7","8","2024","21","45","1","900"
"1b08e47b4f3a086c328d9f23ef2d5d9e","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","EASTBOUND","RIGHT TURN","false","2","3.5","2.121","7.95","11.102","7","8","2024","21","45","1","900"
"1a7281412d8fa3702d03be3d2114c413","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","EASTBOUND","THRU","false","25","15.04","6.045","4.0","13.849","7","8","2024","21","45","1","900"
"4b9a1efcd24cb1772e0ba8cb4d54dc2b","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","EASTBOUND","THRU","true","13","11.769","4.675","1.331","1.512","7","8","2024","21","45","1","900"
"b535133d0a653376003f7247d70a5cc6","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","NORTHBOUND","LEFT TURN","false","4","8.75","0.957","38.675","38.814","7","8","2024","21","45","1","900"
"b29cc04e5badf5dbe0e418c62b1b4bd9","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","NORTHBOUND","LEFT TURN","true","5","5.2","3.271","73.68","39.484","7","8","2024","21","45","1","900"
"1f9521138e724fe713d2e2e21a9fab77","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","NORTHBOUND","THRU","false","47","22.574","7.829","3.413","7.406","7","8","2024","21","45","1","900"
"b2668b4a4be93d5310d16c3f4b4262cc","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","NORTHBOUND","THRU","true","2","24.0","1.414","0.95","1.202","7","8","2024","21","45","1","900"
"19945a4d329c924ef5ca979d3ddebade","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","SOUTHBOUND","LEFT TURN","false","4","15.5","3.697","2.825","1.198","7","8","2024","21","45","1","900"
"683c22d447616d521a879199f1ca6041","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","SOUTHBOUND","LEFT TURN","true","1","0.0","0.0","0.5","0.0","7","8","2024","21","45","1","900"
"0c828e3901dbe04b6daaf6f79b14b419","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","SOUTHBOUND","RIGHT TURN","false","1","12.0","0.0","4.3","0.0","7","8","2024","21","45","1","900"
"85bb0d6748cd97756e60f3c744769d62","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","SOUTHBOUND","RIGHT TURN","true","1","5.0","0.0","27.7","0.0","7","8","2024","21","45","1","900"
"a8ec686b99ee2242ddd2d2fff73a0ac9","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","SOUTHBOUND","THRU","false","45","25.911","13.458","10.871","18.359","7","8","2024","21","45","1","900"
"79d35cbf87ebef2fcbaf6e84aa6e89cc","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","SOUTHBOUND","THRU","true","2","29.5","24.749","1.0","0.99","7","8","2024","21","45","1","900"
"d357cf426f5d880e836e3196d7dc3a0d","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","WESTBOUND","LEFT TURN","false","3","9.0","1.732","0.467","0.551","7","8","2024","21","45","1","900"
"dd23a92f5d84e063be771475e92c13ec","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","WESTBOUND","RIGHT TURN","false","7","0.714","1.89","11.657","18.307","7","8","2024","21","45","1","900"
"baf0ab8cb27dece200c336b2f04609b0","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","WESTBOUND","THRU","false","11","6.545","6.876","24.109","29.814","7","8","2024","21","45","1","900"
"ee2548324571a7b1386f92b81339d2ba","6882","2024-07-08T21:45:00.000","AIRPORT BLVD / 51ST ST","WESTBOUND","THRU","true","4","8.25","5.909","1.1","1.068","7","8","2024","21","45","1","900"
"18ffa841af31ee9f13356e59c13e4153","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","EASTBOUND","LEFT TURN","true","1","11.0","0.0","0.0","0.0","7","8","2024","21","45","1","900"
"82e2526ba192d5ae0e0afa54123ad84e","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","EASTBOUND","RIGHT TURN","false","5","10.6","3.912","0.0","0.0","7","8","2024","21","45","1","900"
"768f9461445e07fb72c2916e0404c522","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","EASTBOUND","RIGHT TURN","true","2","5.5","2.121","0.0","0.0","7","8","2024","21","45","1","900"
"0a3c3ec4650bc4c0399ac669685ba19f","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","EASTBOUND","THRU","false","56","31.571","10.979","0.121","0.36","7","8","2024","21","45","1","900"
"cc25e4cb865a035bcb65bdaa01b1d65f","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","EASTBOUND","THRU","true","2","25.5","24.749","0.0","0.0","7","8","2024","21","45","1","900"
"ff39365139920adb869a7993cf969c4a","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","NORTHBOUND","LEFT TURN","false","5","9.8","6.535","0.0","0.0","7","8","2024","21","45","1","900"
"ae60d8cab22f46ad8700beb61cadb75e","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","NORTHBOUND","LEFT TURN","true","1","8.0","0.0","3.8","0.0","7","8","2024","21","45","1","900"
"ddcbed7422b010b0787075a0a712de0c","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","NORTHBOUND","RIGHT TURN","false","1","3.0","0.0","6.4","0.0","7","8","2024","21","45","1","900"
"6b1e5953e7c81a3dd80a7ec4651cdf62","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","NORTHBOUND","THRU","false","3","15.333","10.214","0.0","0.0","7","8","2024","21","45","1","900"
"bb40c7e4d8b996db036e31e61a01746a","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","SOUTHBOUND","LEFT TURN","false","6","12.167","2.639","0.0","0.0","7","8","2024","21","45","1","900"
"014a57a3d8cb72951f4f24335a76231a","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","SOUTHBOUND","LEFT TURN","true","3","10.333","1.155","0.0","0.0","7","8","2024","21","45","1","900"
"4644145cc17424be18caf9d92df045c6","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","SOUTHBOUND","RIGHT TURN","false","2","10.0","1.414","0.0","0.0","7","8","2024","21","45","1","900"
"3962bd9a632622ecd4e4f77ddc06e57e","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","SOUTHBOUND","RIGHT TURN","true","3","10.667","1.155","0.0","0.0","7","8","2024","21","45","1","900"
"cab126f778d1ac0fdc54178b8c9766e1","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","SOUTHBOUND","THRU","false","4","10.5","1.291","0.0","0.0","7","8","2024","21","45","1","900"
"d39c78e1ccc5d4ded652ba1e10123240","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","WESTBOUND","LEFT TURN","false","1","14.0","0.0","0.0","0.0","7","8","2024","21","45","1","900"
"e3d6c0d876b47a7b7077359ad491942b","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","WESTBOUND","THRU","false","42","16.81","9.115","0.0","0.0","7","8","2024","21","45","1","900"
"e0c9fcf524d2cc44efc2f2a9b02acae8","7038","2024-07-08T21:45:00.000","ANDERSON LN / SHOAL CREEK BLVD","WESTBOUND","THRU","true","5","20.2","9.96","0.0","0.0","7","8","2024","21","45","1","900"
"d06374fc81220d0fadb925c2005e3121","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","false","4","5.75","6.752","21.95","43.767","7","8","2024","21","45","1","900"
"2de4705af06ad36e110c26b8fc55c2ea","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","true","4","18.0","3.916","0.575","0.95","7","8","2024","21","45","1","900"
"5e9f6428b04ff42a9c7d065ec2ed44fb","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","RIGHT TURN","false","1","31.0","0.0","1.3","0.0","7","8","2024","21","45","1","900"
"0422d6963b0a34bd66d9a6ac8fb1c875","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","RIGHT TURN","true","3","4.0","3.464","3.167","5.398","7","8","2024","21","45","1","900"
"00074a8cdd871929ef33b40965715f01","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","false","21","18.667","9.313","3.743","5.669","7","8","2024","21","45","1","900"
"3931ed73e47ca11a884d77f24ff96529","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","true","5","19.0","8.944","1.72","2.541","7","8","2024","21","45","1","900"
"4d3e9a75efb6dd6e024e7e65d04a7378","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","false","1","21.0","0.0","59.8","0.0","7","8","2024","21","45","1","900"
"1c3d803102858cd465d4b4bea53e3ebc","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","true","8","17.0","11.662","5.212","4.426","7","8","2024","21","45","1","900"
"ddf83be5ce941dbc0aa8eba817bacca5","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","RIGHT TURN","true","2","0.0","0.0","0.0","0.0","7","8","2024","21","45","1","900"
"262d74b4bc5c694afe9dd811be18d29a","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","false","6","12.167","10.108","7.417","14.804","7","8","2024","21","45","1","900"
"ec455399c9cb2d74a582ee3f4a081a49","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","true","6","24.333","8.165","1.033","1.513","7","8","2024","21","45","1","900"
"e4da904b0942777939d20e273d0ead76","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","LEFT TURN","false","3","9.333","8.327","54.267","84.734","7","8","2024","21","45","1","900"
"960fdce8c03bdf8f6be5086ccc7cbc64","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","LEFT TURN","true","6","16.833","1.472","55.2","33.282","7","8","2024","21","45","1","900"
"82bf3364bbd964d83529727c57df263e","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","false","5","5.2","4.817","7.3","3.852","7","8","2024","21","45","1","900"
"97a48fb9fa348c99d2077efbc755e44f","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","true","11","7.818","4.468","8.445","6.521","7","8","2024","21","45","1","900"
"4ecbaa23668a2a8b167c7df1d332e31b","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","false","1","14.0","0.0","12.6","0.0","7","8","2024","21","45","1","900"
"b61e8ae5ba7e4cb78b180c5afcb9215a","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","true","3","15.333","0.577","47.867","41.45","7","8","2024","21","45","1","900"
"286e66d5fd57514760e6222d66866fee","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","false","9","12.556","2.698","25.256","26.992","7","8","2024","21","45","1","900"
"0316e8eb130b2df1e561af1467725a48","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","true","4","14.0","2.944","27.0","51.689","7","8","2024","21","45","1","900"
"97e6cec7d37d9071043a71e8f7b4e808","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","RIGHT TURN","false","3","1.667","2.887","1.967","1.457","7","8","2024","21","45","1","900"
"91d7b02e39a1ae5227376572c891f64a","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","RIGHT TURN","true","4","1.0","2.0","4.1","0.852","7","8","2024","21","45","1","900"
"cb074cdf1dd2b5b48e4e303fd906a043","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","false","51","23.333","16.01","6.835","10.831","7","8","2024","21","45","1","900"
"a3a7a357d2476decba1c54be1019c206","7343","2024-07-08T21:45:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","true","64","18.594","15.293","9.619","15.248","7","8","2024","21","45","1","900"
"1cb8986959efd4ceffc9af7bcffc8db7","6382","2024-07-08T21:45:00.000","FM 620 RD / DEERBROOK TRL","EASTBOUND","THRU","false","47","40.979","7.944","1.217","0.636","7","8","2024","21","45","1","900"
"7a887b658642ef41e77c208c59e19690","6382","2024-07-08T21:45:00.000","FM 620 RD / DEERBROOK TRL","EASTBOUND","THRU","true","36","41.889","7.671","1.861","2.898","7","8","2024","21","45","1","900"
"80775e58e500a18f136863dc14d58d2c","6382","2024-07-08T21:45:00.000","FM 620 RD / DEERBROOK TRL","NORTHBOUND","RIGHT TURN","false","2","6.0","1.414","7.25","10.112","7","8","2024","21","45","1","900"
"ae46cb341237d1a997e660da4ba9f172","6382","2024-07-08T21:45:00.000","FM 620 RD / DEERBROOK TRL","NORTHBOUND","RIGHT TURN","true","3","7.667","0.577","18.267","8.07","7","8","2024","21","45","1","900"
"c93bac8ea7f9a896658f39ced3cc4d6f","6382","2024-07-08T21:45:00.000","FM 620 RD / DEERBROOK TRL","WESTBOUND","LEFT TURN","true","4","10.25","6.85","3.0","2.499","7","8","2024","21","45","1","900"
"37764d5fd16c28b30017d8e4d9a7558f","6382","2024-07-08T21:45:00.000","FM 620 RD / DEERBROOK TRL","WESTBOUND","THRU","false","25","36.4","6.776","1.928","1.079","7","8","2024","21","45","1","900"
"be2ca21f7aa4555db923890ee0a0464c","6382","2024-07-08T21:45:00.000","FM 620 RD / DEERBROOK TRL","WESTBOUND","THRU","true","28","33.107","12.27","1.904","1.14","7","8","2024","21","45","1","900"
"730424b8795c28307b2596ac1c473a5c","6881","2024-07-08T21:45:00.000","SLAUGHTER LN / LINDSHIRE LN","EASTBOUND","THRU","false","8","29.125","12.529","0.688","0.677","7","8","2024","21","45","1","900"
"692f4a41eee07262191c11eaf031d709","6881","2024-07-08T21:45:00.000","SLAUGHTER LN / LINDSHIRE LN","EASTBOUND","THRU","true","13","25.538","13.258","0.523","0.56","7","8","2024","21","45","1","900"
"9d8a2ef3ef033c6de3f9d4813101b65a","6881","2024-07-08T21:45:00.000","SLAUGHTER LN / LINDSHIRE LN","NORTHBOUND","LEFT TURN","false","1","11.0","0.0","0.4","0.0","7","8","2024","21","45","1","900"
"05d88cbef0c7793bdef607287f887c8b","6881","2024-07-08T21:45:00.000","SLAUGHTER LN / LINDSHIRE LN","NORTHBOUND","LEFT TURN","true","2","11.0","1.414","0.5","0.141","7","8","2024","21","45","1","900"
"e4a960abab48e8280a97f9c6a14500e9","6881","2024-07-08T21:45:00.000","SLAUGHTER LN / LINDSHIRE LN","NORTHBOUND","THRU","false","2","4.0","2.828","4.15","4.596","7","8","2024","21","45","1","900"
"33202755642a714a53e959ad5ea241ca","6881","2024-07-08T21:45:00.000","SLAUGHTER LN / LINDSHIRE LN","NORTHBOUND","THRU","true","1","2.0","0.0","0.3","0.0","7","8","2024","21","45","1","900"
"f80c2ec96c78bee5ff12c1bed04c96ec","6881","2024-07-08T21:45:00.000","SLAUGHTER LN / LINDSHIRE LN","WESTBOUND","LEFT TURN","false","1","20.0","0.0","1.4","0.0","7","8","2024","21","45","1","900"
"358771ee3031f218250771b6701d5807","6881","2024-07-08T21:45:00.000","SLAUGHTER LN / LINDSHIRE LN","WESTBOUND","LEFT TURN","true","1","0.0","0.0","1.1","0.0","7","8","2024","21","45","1","900"
"4d295cc66a810e38c3aa7bb3a775e0d8","6881","2024-07-08T21:45:00.000","SLAUGHTER LN / LINDSHIRE LN","WESTBOUND","THRU","false","38","32.079","4.635","1.916","0.37","7","8","2024","21","45","1","900"
"688b59dfa4be0be2874406d6aea754c4","6881","2024-07-08T21:45:00.000","SLAUGHTER LN / LINDSHIRE LN","WESTBOUND","THRU","true","32","28.281","6.721","2.319","1.256","7","8","2024","21","45","1","900"
"41346bc652852ba635a32d268a5694f2","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","EASTBOUND","THRU","false","22","7.545","3.674","10.714","23.289","7","8","2024","21","45","1","900"
"c6c702c180f58276df8bc482b9707b9c","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","EASTBOUND","THRU","true","6","8.833","4.215","0.517","0.523","7","8","2024","21","45","1","900"
"9d232f0d1ed2085db716c04a0edbdb7a","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","NORTHBOUND","LEFT TURN","false","5","3.4","2.191","37.48","50.15","7","8","2024","21","45","1","900"
"55d07bce2b62dac11f9116eb56abcea0","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","NORTHBOUND","RIGHT TURN","false","3","1.667","0.577","9.433","3.05","7","8","2024","21","45","1","900"
"46a525765e4bcfd83424fb28d0ce3a8a","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","NORTHBOUND","RIGHT TURN","true","1","0.0","0.0","1.4","0.0","7","8","2024","21","45","1","900"
"d8115cfb7777dff0edbc4b4aa5a0d319","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","NORTHBOUND","THRU","false","12","4.833","2.588","8.758","13.629","7","8","2024","21","45","1","900"
"2912b6c3d92f72ddd32eb16f60ea2fe3","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","NORTHBOUND","THRU","true","8","7.5","4.106","7.238","11.181","7","8","2024","21","45","1","900"
"e5fbf267d4322d0a236cc71d53ae3073","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","SOUTHBOUND","LEFT TURN","false","3","7.667","2.887","1.667","0.379","7","8","2024","21","45","1","900"
"80d59c1c26d9624bb81bc70cae39c5ae","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","SOUTHBOUND","LEFT TURN","true","1","7.0","0.0","4.3","0.0","7","8","2024","21","45","1","900"
"7bea4a7f79b2b3bd399740fd1710dbab","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","SOUTHBOUND","THRU","false","23","11.087","4.481","5.309","13.706","7","8","2024","21","45","1","900"
"1bac93dafb05414cd0b7a1c0968cedd6","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","SOUTHBOUND","THRU","true","4","13.25","3.862","2.525","1.962","7","8","2024","21","45","1","900"
"a21dc03cde34f51b83c1cf83edc00514","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","WESTBOUND","LEFT TURN","false","3","5.667","0.577","18.233","31.408","7","8","2024","21","45","1","900"
"205950046d3cb317223b07bc2c7f82f9","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","WESTBOUND","LEFT TURN","true","5","6.0","1.732","26.16","33.202","7","8","2024","21","45","1","900"
"d0561876f43e8ba1394271ddac79072f","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","WESTBOUND","THRU","false","10","6.0","2.867","18.8","27.898","7","8","2024","21","45","1","900"
"a5847ee564eb68a50158b3508a5f64c0","6808","2024-07-08T21:45:00.000","OLTORF ST / 4TH ST","WESTBOUND","THRU","true","11","8.455","4.525","30.055","32.223","7","8","2024","21","45","1","900"
"af7fa87a5a1b807e450433ab342f9657","6653","2024-07-08T21:30:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","LEFT TURN","false","1","16.0","0.0","2.7","0.0","7","8","2024","21","30","1","900"
"a222b13b8da93f021b77dc9e4a6e5c19","6653","2024-07-08T21:30:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","RIGHT TURN","false","2","7.0","0.0","0.9","0.566","7","8","2024","21","30","1","900"
"ad6892ec74753646fef5a3ac2b536ede","6653","2024-07-08T21:30:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","THRU","false","35","17.143","8.189","19.1","20.053","7","8","2024","21","30","1","900"
"9d72cfea5abb8852d2580b9ed0f2b73a","6653","2024-07-08T21:30:00.000","38TH ST / MEDICAL PKWY","EASTBOUND","THRU","true","6","14.0","4.099","26.517","18.847","7","8","2024","21","30","1","900"
"d3761dbcd3811d356b810bdb46061b22","6653","2024-07-08T21:30:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","LEFT TURN","false","2","11.0","5.657","37.05","44.901","7","8","2024","21","30","1","900"
"40fa12f520fb2c3be9a4e27972e71eee","6653","2024-07-08T21:30:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","RIGHT TURN","false","2","8.5","4.95","3.65","4.879","7","8","2024","21","30","1","900"
"0fb517c01f4d2a47cac3efaa6a7eb4ba","6653","2024-07-08T21:30:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","RIGHT TURN","true","2","4.0","5.657","8.55","0.919","7","8","2024","21","30","1","900"
"0adedfbacfe4777584d9641289b54084","6653","2024-07-08T21:30:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","THRU","false","2","11.5","16.263","39.5","53.316","7","8","2024","21","30","1","900"
"4141ca24fa8a0fa57327e6952ed99309","6653","2024-07-08T21:30:00.000","38TH ST / MEDICAL PKWY","NORTHBOUND","THRU","true","1","0.0","0.0","0.0","0.0","7","8","2024","21","30","1","900"
"a03f231eb60a0d649cb299631cc14393","6653","2024-07-08T21:30:00.000","38TH ST / MEDICAL PKWY","SOUTHBOUND","LEFT TURN","false","1","7.0","0.0","1.6","0.0","7","8","2024","21","30","1","900"
"e03d1b2be93b4ae6509b0e2aa888f7d5","6653","2024-07-08T21:30:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","LEFT TURN","false","2","13.0","2.828","1.4","1.131","7","8","2024","21","30","1","900"
"382ccfbbe79c7255b84276a3fc4d9aae","6653","2024-07-08T21:30:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","RIGHT TURN","false","1","18.0","0.0","2.0","0.0","7","8","2024","21","30","1","900"
"31bb7b3dac4c4ec582662475eb80b67a","6653","2024-07-08T21:30:00.000","38TH ST / MEDICAL PKWY","WESTBOUND","THRU","false","59","24.475","10.124","5.131","13.657","7","8","2024","21","30","1","900"
